route_id,route_no,route_no_cbts,route_origin,route_destination,route_type,route_category,route_service,route_corridor,route_name,route_desc,route_dist_in,route_dist_out,state_id,depot_id,status,freq_min,freq_max,total_km,km_per_trip,travel_time,deadmileage,line_id,zone,pis_profile
1141,LRT14,H2130,LRT TITIWANGSA,LRT MASJID JAMEK,OTHER,,RAPID,,,LRT Titiwangsa ~ LRT Masjid Jamek,,15300.0,1,4,0,,,,,,,,0,
1142,LRT14,H2130,LRT TITIWANGSA,LRT MASJID JAMEK,OTHER,,RAPID,,,LRT Titiwangsa ~ LRT Masjid Jamek,,15300.0,1,5,0,,,,,,,,0,
1143,LRT14,H2130,LRT TITIWANGSA,LRT MASJID JAMEK,OTHER,,RAPID,,,LRT Titiwangsa ~ LRT Masjid Jamek,,15300.0,1,7,0,,,,,,,,0,
1144,LRT14,H2130,LRT TITIWANGSA,LRT MASJID JAMEK,OTHER,,RAPID,,,LRT Titiwangsa ~ LRT Masjid Jamek,,15300.0,1,22,1,,,,,,,,0,
1145,KLIA1,R0110,DEPARTURE MAIN TERMINAL ,SATELLITE BUILDING,KLIA,Shuttle,KLIA,,,Departure Main Terminal ~ Satellite Building,,3000.0,1,5,1,,,,,,55KM,,0,
1146,KLIA2,R0120,ARRIVAL SATELLITE BUILDING ,MAIN TERMINAL,KLIA,Shuttle,KLIA,,,Arrival Satellite Building ~ Main Terminal,,3000.0,1,5,1,,,,,,55KM,,0,
1147,KLIA1,R0110,DEPARTURE MAIN TERMINAL ,SATELLITE BUILDING,KLIA,Shuttle,KLIA,,,Departure Main Terminal ~ Satellite Building,,3000.0,1,7,1,,,,,,55KM,,0,
1148,KLIA1,R0110,DEPARTURE MAIN TERMINAL ,SATELLITE BUILDING,KLIA,Shuttle,KLIA,,,Departure Main Terminal ~ Satellite Building,,3000.0,1,4,1,,,,,,55KM,,0,
1149,KLIA2,R0120,ARRIVAL SATELLITE BUILDING ,MAIN TERMINAL,KLIA,Shuttle,KLIA,,,Arrival Satellite Building ~ Main Terminal,,3000.0,1,7,1,,,,,,55KM,,0,
1150,KLIA2,R0120,ARRIVAL SATELLITE BUILDING ,MAIN TERMINAL,KLIA,Shuttle,KLIA,,,Arrival Satellite Building ~ Main Terminal,,3000.0,1,4,1,,,,,,55KM,,0,
1152,SEWA 1,S9100,MRT PUTRAJAYA SENTRAL,PERBADANAN PUTRAJAYA,PPJ,Shuttle,RAPID,,,Merdeka Shuttle,,6500.0,1,5,1,,,,,,21,,0,
1153,SEWA 1,S9100,MRT PUTRAJAYA SENTRAL,PERBADANAN PUTRAJAYA,PPJ,Normal,RAPID,,,MERDEKA SHUTTLE,,6500.0,1,4,0,,,,,,14,,0,
1154,SEWA 2,S9200,SUNWAY PUTRA MALL,MITEC,OTHER,Normal,RAPID,,,Sunway Putra Mall ~ MITEC,,9200.0,1,4,0,,,,,,21,,0,
1155,SEWA 2,S9200,SUNWAY PUTRA MALL,MITEC,OTHER,Normal,RAPID,,,Sunway Putra Mall ~ MITEC,,9200.0,1,2,0,,,,,,21,,0,
1156,T407,T4070,MRT TUN RAZAK EXCHANGE - TAMAN MALURI / DESA PANDA,TAMAN MALURI / DESA PANDAN,TEMPATAN,,RAPID,,,MRT TUN RAZAK EXCHANGE - TAMAN MALURI / DESA PANDAN,,14200.0,1,27,1,,,,,,40,,0,
1157,T789B,T7891,LRT UNIVERSITI ,UNIVERSITI MALAYA VIA PANTAI HILLPARK,TEMPATAN,,RAPID,,,LRT Universiti ~ Universiti Malaya via Pantai Hillpark,,9400.0,1,7,1,,,,,,40,,0,
1158,T513,T5130,MRT PUTRAJAYA SENTRAL,PERBADANAN PUTRAJAYA,PPJ,Normal,RAPID,,,MERDEKA SHUTTLE,,6500.0,1,27,0,,,,,,23.9,,0,
1159,451,U4510,MRT KAJANG,MRT PUTRAJAYA SENTRAL,UTAMA,Normal,RAPID,,,MRT Kajang ~ MRT Putrajaya Sentral,,66500.0,1,5,1,,,,,,28,,0,
1160,T614,T6140,BAGAN DALAM -BAGAN LUAR,BUTTERWORTH,UTAMA,Normal,RAPID,,,Butteworth,10000.0,10000.0,5,15,1,,,,,,10000,,0,
1161,MS01,H4100,MRT PUTRAJAYA SENTRAL,DATARAN PUTRAJAYA,OTHER,,RAPID,,,MRT Putrajaya Sentral ~ Dataran Putrajaya,,6500.0,1,5,1,,,,,,64.5,,0,
1162,MS01,H4100,MRT PUTRAJAYA SENTRAL,DATARAN PUTRAJAYA,OTHER,,RAPID,,,MRT Putrajaya Sentral ~ Dataran Putrajaya,,6500.0,1,4,1,,,,,,64.5,,0,
1163,MS01,H4100,MRT PUTRAJAYA SENTRAL,DATARAN PUTRAJAYA,OTHER,,RAPID,,,MRT Putrajaya Sentral ~ Dataran Putrajaya,,6500.0,1,22,1,,,,,,64.5,,0,
1164,MS02,H4200,MRT PUTRAJAYA SENTRAL ,KOMPLEKS NASYRUL QURAN,OTHER,,RAPID,,,MRT Putrajaya Sentral ~ Kompleks Nasyrul Quran,,24800.0,1,5,1,,,,,,64.5,,0,
1165,MS02,H4200,MRT PUTRAJAYA SENTRAL ,KOMPLEKS NASYRUL QURAN,OTHER,,RAPID,,,MRT Putrajaya Sentral ~ Kompleks Nasyrul Quran,,24800.0,1,4,1,,,,,,64.5,,0,
1166,MS02,H4200,MRT PUTRAJAYA SENTRAL ,KOMPLEKS NASYRUL QURAN,OTHER,,RAPID,,,MRT Putrajaya Sentral ~ Kompleks Nasyrul Quran,,24800.0,1,22,1,,,,,,64.5,,0,
1167,MS03,H4300,MRT PUTRAJAYA SENTRAL ,MARINA PUTRAJAYA,OTHER,,RAPID,,,MRT Putrajaya Sentral ~ Marina Putrajaya,,23700.0,1,5,1,,,,,,64.5,,0,
1168,MS03,H4300,MRT PUTRAJAYA SENTRAL ,MARINA PUTRAJAYA,OTHER,,RAPID,,,MRT Putrajaya Sentral ~ Marina Putrajaya,,23700.0,1,4,1,,,,,,64.5,,0,
1169,MS03,H4300,MRT PUTRAJAYA SENTRAL ,MARINA PUTRAJAYA,OTHER,,RAPID,,,MRT Putrajaya Sentral ~ Marina Putrajaya,,23700.0,1,22,1,,,,,,64.5,,0,
